persona_uuid,model_id,ok,elapsed_sec,raw_json,resp_q1_admission_fee_support,resp_q2_alternative_first,resp_q3_oppose_even_with_exemption,resp_q4_willingness_to_pay,resp_q5_open_opinion
3bf97528-a4fb-5243-92af-8c1184b44db0,openrouter/nousresearch/hermes-4-405b,True,11.62,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":2},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":5},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":2},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000원 미만""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""이미 나이가 많은 사람들은 돈을 내고 들어가기 부담스러운데, 젊은 사람들까지 돈 걱정하도록 만들면 안 된다. 우리나라 문화를 보고 배워야 할 청소년들에게는 무료로 열어두는 게 당연하다.""}}",2.0,5.0,2.0,"1,000원 미만","이미 나이가 많은 사람들은 돈을 내고 들어가기 부담스러운데, 젊은 사람들까지 돈 걱정하도록 만들면 안 된다. 우리나라 문화를 보고 배워야 할 청소년들에게는 무료로 열어두는 게 당연하다."
3dd05e60-492b-5ab3-a719-62d97b559650,openrouter/nousresearch/hermes-4-405b,True,12.84,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":2},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":4},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":3},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000~3,000원""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""사실 엄마 아빠가 가끔 가족 여행 가자고 할 때 따라 갔던 곳이 국립 박물관이었는데, 입장료가 있다면 뭔가 부담스러울 것 같아요. 특별전 같은 건 유료여도 괜찮을 것 같은데 기본 전시실은 그냥 무료로 두는 게 더 좋을 것 같아요. 특별한 날 아니면 저처럼 그냥 잠깐 구경 가는 사람도 있을 거고, 돈 때문에 망설이는 분들이 있을 것 같아서요.""}}",2.0,4.0,3.0,"1,000~3,000원","사실 엄마 아빠가 가끔 가족 여행 가자고 할 때 따라 갔던 곳이 국립 박물관이었는데, 입장료가 있다면 뭔가 부담스러울 것 같아요. 특별전 같은 건 유료여도 괜찮을 것 같은데 기본 전시실은 그냥 무료로 두는 게 더 좋을 것 같아요. 특별한 날 아니면 저처럼 그냥 잠깐 구경 가는 사람도 있을 거고, 돈 때문에 망설이는 분들이 있을 것 같아서요."
2349ece7-5529-51f6-a5c6-a3d3077ddff1,openrouter/nousresearch/hermes-4-405b,True,10.34,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 5
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000원 미만""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""우리 세대는 무료로 다녀서 좋았는데, 요즘 젊은 사람들도 조금만 내고 볼 수 있게 했으면 좋겠어요. 큰돈은 안 돼도 되지만 소소하게 모여 더 좋은 전시를 볼 수 있으면 좋을 것 같아요.""
  }
}",2.0,5.0,3.0,"1,000원 미만","우리 세대는 무료로 다녀서 좋았는데, 요즘 젊은 사람들도 조금만 내고 볼 수 있게 했으면 좋겠어요. 큰돈은 안 돼도 되지만 소소하게 모여 더 좋은 전시를 볼 수 있으면 좋을 것 같아요."
4d6eea73-100a-5406-8cd0-a616e756bf90,openrouter/nousresearch/hermes-4-405b,True,11.51,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 3
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 5
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 2
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""국립박물관은 공공재라는 본질을 해치지 않으면서도 재정 확보 방안을 모색해야 한다고 생각해요. 유료화보다는 기부금 캠페인이나 기업 후원, 특별 전시 확대 같은 대안을 우선 시도하는 게 좋을 것 같아요. 취약계층 지원이 충분하다 해도 기본적인 문화 접근성을 침해하는 유료화는 반대합니다.""
  }
}",3.0,5.0,2.0,"1,000~3,000원","국립박물관은 공공재라는 본질을 해치지 않으면서도 재정 확보 방안을 모색해야 한다고 생각해요. 유료화보다는 기부금 캠페인이나 기업 후원, 특별 전시 확대 같은 대안을 우선 시도하는 게 좋을 것 같아요. 취약계층 지원이 충분하다 해도 기본적인 문화 접근성을 침해하는 유료화는 반대합니다."
1bbbb741-d46e-5e47-851d-5ede2e7cd5da,openrouter/nousresearch/hermes-4-405b,True,11.41,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""우리 아이들이 전통 문화를 접하는 데 장벽이 생기는 건 싫어요. 그래도 예산이 부족하다면, 특별전이나 기부 유치를 먼저 해보고 그래도 안 되면 불가피하게 기본 전시료를 받되 무료입장 날을 확대하거나 아이들 입장은 무료로 하는 식으로 접근성을 높이면 좋겠습니다.""
  }
}",2.0,4.0,3.0,"1,000~3,000원","우리 아이들이 전통 문화를 접하는 데 장벽이 생기는 건 싫어요. 그래도 예산이 부족하다면, 특별전이나 기부 유치를 먼저 해보고 그래도 안 되면 불가피하게 기본 전시료를 받되 무료입장 날을 확대하거나 아이들 입장은 무료로 하는 식으로 접근성을 높이면 좋겠습니다."
2e3f8ab7-298a-53ef-bd78-ca50f55e316c,openrouter/nousresearch/hermes-4-405b,True,25.49,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 3
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""저는 춘천에서 아이를 키우는 주부입니다. 가족과 문화 체험이 중요한데, 국립중앙박물관은 누구나 접근 가능한 공공 시설이라고 생각해요. 만약 유료화가 된다면, 취약계층 할인혜택은 반드시 보장되어야 한다고 봅니다. 특히 아이들과 함께 갈 때 부담이 되지 않는 적절한 금액 선이 중요할 것 같아요.""
  }
}",3.0,4.0,3.0,"1,000~3,000원","저는 춘천에서 아이를 키우는 주부입니다. 가족과 문화 체험이 중요한데, 국립중앙박물관은 누구나 접근 가능한 공공 시설이라고 생각해요. 만약 유료화가 된다면, 취약계층 할인혜택은 반드시 보장되어야 한다고 봅니다. 특히 아이들과 함께 갈 때 부담이 되지 않는 적절한 금액 선이 중요할 것 같아요."
b567990c-4c35-5fbd-92d8-33b77c1e8590,openrouter/nousresearch/hermes-4-405b,True,12.82,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":2},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":5},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":3},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000~3,000원""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""우리 세대는 무료로 다니던 곳을 유료화 하는 건 좀 그렇다 느끼는 분들이 많습니다. 특별전 같은 건 유료화 해도 되지만 기본 전시는 그래도 무료가 좋을 것 같습니다. 특히 아이들 교육에 도움되는 건데 돈이 없어서 못 오는 경우가 없도록 하는 게 좋을 것 같아요.""}}",2.0,5.0,3.0,"1,000~3,000원",우리 세대는 무료로 다니던 곳을 유료화 하는 건 좀 그렇다 느끼는 분들이 많습니다. 특별전 같은 건 유료화 해도 되지만 기본 전시는 그래도 무료가 좋을 것 같습니다. 특히 아이들 교육에 도움되는 건데 돈이 없어서 못 오는 경우가 없도록 하는 게 좋을 것 같아요.
ae598a89-b2fd-5fe2-87cf-5121100c89f4,openrouter/nousresearch/hermes-4-405b,True,12.26,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 1
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 5
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 2
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""무료여야 한다""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""저희 같은 사람들도 문화를 즐길 권리가 있어야 한다고 생각합니다. 돈이 없어 못 가게 되면 마음이 아프겠어요. 정부에서 좀 더 지원해 주면 좋을 것 같네요.""
  }
}",1.0,5.0,2.0,무료여야 한다,저희 같은 사람들도 문화를 즐길 권리가 있어야 한다고 생각합니다. 돈이 없어 못 가게 되면 마음이 아프겠어요. 정부에서 좀 더 지원해 주면 좋을 것 같네요.
742263a7-5e31-5b2d-a01f-dedb3f249fca,openrouter/nousresearch/hermes-4-405b,True,13.37,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":2},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":4},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":2},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000~3,000원""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""평소 무료로 가던 곳을 유료화하면 왠지 가기 싫어질 것 같아요. 특별전에 돈을 더 내고 가는 건 괜찮은데, 기본 전시까지 돈 받으면 국민에게 문화를 나누어주는 박물관 본연의 역할이 없어지는 느낌입니다. 우리 세금으로 운영되는 곳이니 기본 전시는 무조건 무료여야 한다고 생각해요.""}}",2.0,4.0,2.0,"1,000~3,000원","평소 무료로 가던 곳을 유료화하면 왠지 가기 싫어질 것 같아요. 특별전에 돈을 더 내고 가는 건 괜찮은데, 기본 전시까지 돈 받으면 국민에게 문화를 나누어주는 박물관 본연의 역할이 없어지는 느낌입니다. 우리 세금으로 운영되는 곳이니 기본 전시는 무조건 무료여야 한다고 생각해요."
82fe8134-990e-5c80-87d2-cbc3fb5ad5ae,openrouter/nousresearch/hermes-4-405b,True,11.99,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""음, 무턱대고 돈 내라고 하면 좀 그렇죠. 일단 다른 방법들로 해보고, 그래도 안 되면 그때 생각해도 되지 않겠습니까. 소소하게 2천원 정도면 큰 부담은 아니지만, 차라리 특별전 같은 걸 더 유료로 해서 돈을 모으는 게 나을 것 같아요.""
  }
}",2.0,4.0,3.0,"1,000~3,000원","음, 무턱대고 돈 내라고 하면 좀 그렇죠. 일단 다른 방법들로 해보고, 그래도 안 되면 그때 생각해도 되지 않겠습니까. 소소하게 2천원 정도면 큰 부담은 아니지만, 차라리 특별전 같은 걸 더 유료로 해서 돈을 모으는 게 나을 것 같아요."
0adeeb17-3b0e-5bb8-b394-4f2cef492b80,openrouter/nousresearch/hermes-4-405b,True,13.16,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 3
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""국립박물관 유료화는 국민의 문화 접근성을 해칠 위험이 있어 매우 조심스럽다. 특히 아이들과 부모님을 모시고 다녀야 하는 가장 입장에서는 부담이 됩니다. 우선 기부금이나 특별전 확대 같은 대안을 시도해보고, 그래도 부족하다면 최소한의 요금을 받되 취약계층에게는 확실히 혜택을 줘야 한다.""
  }
}",3.0,4.0,3.0,"1,000~3,000원","국립박물관 유료화는 국민의 문화 접근성을 해칠 위험이 있어 매우 조심스럽다. 특히 아이들과 부모님을 모시고 다녀야 하는 가장 입장에서는 부담이 됩니다. 우선 기부금이나 특별전 확대 같은 대안을 시도해보고, 그래도 부족하다면 최소한의 요금을 받되 취약계층에게는 확실히 혜택을 줘야 한다."
